strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
voi_then_css,27,APPLY,1,True,4,7.4,VIRUS,-----,5,5,DOYLE,--YG-,4,4,TALLY,-Y-GG,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,5629,1068,81.02682536862676,1068,11,98.97003745318352,11,2,81.81818181818183,2,1,50.0,,,,,,
voi_then_css,28,SMILE,1,True,4,8.7,TYROL,----Y,5,5,SALEM,G-YYY,4,3,SLIME,GYGYG,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,,,,,5629,508,90.97530644874756,508,2,99.60629921259843,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,29,KNOCK,1,True,4,6.8,AVRIL,-----,5,5,TONES,-YY--,5,5,CHONG,Y-GY-,4.0,4.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,5629,839,85.09504352460473,839,9,98.92729439809297,9,1,88.88888888888889,1,1,0.0,,,,,,
voi_then_css,30,SLEEP,1,True,5,8.1,CHEVY,--G--,4,4,PEERS,YYG-Y,4,4,STEEP,G-GGG,1.0,1.0,SWEEP,G-GGG,1.0,1.0,SLEEP,GGGGG,0.0,0.0,,,,,5629,236,95.80742583052051,236,4,98.30508474576271,4,2,50.0,2,1,50.0,1,1,0.0,,,
voi_then_css,31,BRICK,1,True,4,8.5,WRING,-GG--,3,3,TRIES,-GG--,3,3,PRIYA,-GG--,3.0,3.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,5629,75,98.66761414105525,75,17,77.33333333333333,17,6,64.70588235294117,6,1,83.33333333333334,,,,,,
voi_then_css,32,WROTE,1,True,6,4.9,VODKA,-Y---,5,5,RIOTS,Y-GG-,3,3,FROTH,-GGG-,2.0,2.0,TROTT,-GGG-,2.0,2.0,PROTO,-GGG-,2.0,2.0,WROTE,GGGGG,0.0,0.0,5629,407,92.76958607212649,407,5,98.77149877149877,5,3,40.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
voi_then_css,33,RATED,1,True,4,10.4,DARIN,YGY--,4,4,RAPED,GG-GG,1,1,RAZED,GG-GG,1.0,1.0,RATED,GGGGG,0.0,0.0,,,,,,,,,5629,14,99.75128797299698,14,5,64.28571428571429,5,4,20.0,4,1,75.0,,,,,,
voi_then_css,34,ALERT,1,True,4,8.6,HEBDO,-Y---,5,5,ARIES,GY-Y-,4,4,AVERT,G-GGG,1.0,1.0,ALERT,GGGGG,0.0,0.0,,,,,,,,,5629,810,85.61023272339669,810,5,99.38271604938271,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,35,CAGES,2,False,7,-10.0,DIRAC,---YY,5,5,CASTE,GGY-Y,3,3,CAPES,GG-GG,1.0,1.0,CAKES,GG-GG,1.0,1.0,CAVES,GG-GG,1.0,1.0,CANES,GG-GG,1.0,1.0,5629,170,96.9799253863919,170,6,96.47058823529412,6,5,16.666666666666664,5,4,20.0,4,3,25.0,3,2,33.33333333333333
voi_then_css,36,TEDDY,2,True,5,6.1,STAKE,-Y--Y,5,5,TONER,G--Y-,4,4,TEMPT,GG---,3.0,3.0,TELLY,GG--G,2.0,2.0,TEDDY,GGGGG,0.0,0.0,,,,,5629,159,97.17534197903713,159,6,96.22641509433963,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
voi_then_css,37,COLES,2,True,4,9.7,ALDER,-Y-G-,4,4,NILES,--GGG,2,2,MOLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,,,,,5629,76,98.64984899626931,76,9,88.1578947368421,9,5,44.44444444444444,5,1,80.0,,,,,,
voi_then_css,38,HWANG,2,True,4,7.9,PATEL,-Y---,5,5,DIANA,--GG-,3,3,SHANK,-YGG-,3.0,3.0,HWANG,GGGGG,0.0,0.0,,,,,,,,,5629,442,92.14780600461894,442,22,95.02262443438913,22,2,90.9090909090909,2,1,50.0,,,,,,
voi_then_css,39,WRATH,2,True,3,9.1,BLOWS,---Y-,5,5,WARNE,GYY--,4,4,WRATH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,107,98.09912950790549,107,2,98.13084112149532,2,1,50.0,,,,,,,,,
voi_then_css,40,MACHO,2,True,4,9.9,GASOL,-G-Y-,4,4,MARCO,GG-YG,2,2,MACAO,GGG-G,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,,,,,5629,34,99.39598507727838,34,2,94.11764705882352,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,41,LOPEZ,2,True,4,8.5,LUNCH,G----,4,4,LASER,G--G-,3,3,LOVED,GG-G-,2.0,2.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,5629,148,97.37075857168236,148,10,93.24324324324324,10,1,90.0,1,1,0.0,,,,,,
voi_then_css,42,GOODY,2,True,4,9.0,LOPES,-G---,4,4,RONDA,-G-G-,3,3,GOWDY,GG-GG,1.0,1.0,GOODY,GGGGG,0.0,0.0,,,,,,,,,5629,215,96.18049387102505,215,5,97.67441860465115,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,43,BROTH,2,True,5,7.2,BLURS,G--Y-,4,4,BRINE,GG---,3,3,BROOD,GGG--,2.0,2.0,BROCK,GGG--,2.0,2.0,BROTH,GGGGG,0.0,0.0,,,,,5629,77,98.63208385148339,77,12,84.4155844155844,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
voi_then_css,44,VERDE,2,True,5,5.5,CITES,---Y-,5,5,YEARN,-G-Y-,4,4,REDUX,YGY--,4.0,4.0,HEROD,-GG-Y,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,5629,463,91.77473796411441,463,14,96.97624190064795,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,
voi_then_css,45,TAMED,2,True,4,8.6,LEACH,-YY--,5,5,MARES,YG-G-,3,3,KAMEN,-GGG-,2.0,2.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,5629,332,94.10197193107123,332,4,98.79518072289156,4,2,50.0,2,1,50.0,,,,,,
voi_then_css,46,LEAFS,2,True,5,7.5,ABOVE,Y---Y,5,5,RELAY,-GYY-,4,4,HEALS,-GGYG,2.0,2.0,LEANS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,5629,427,92.41428317640789,427,19,95.5503512880562,19,5,73.68421052631578,5,4,20.0,4,1,75.0,,,
voi_then_css,47,YACHT,2,True,4,7.8,BAWDY,-G--Y,4,4,LAYER,-GY--,4,4,SATYA,-GYY-,4.0,4.0,YACHT,GGGGG,0.0,0.0,,,,,,,,,5629,35,99.37821993249246,35,7,80.0,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_then_css,48,MESSY,2,True,4,9.1,STAMP,Y--Y-,5,5,MUSEO,G-GY-,3,3,MESSI,GGGG-,1.0,1.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,5629,70,98.7564398649849,70,2,97.14285714285714,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,49,RYDER,2,True,4,9.1,DEBIT,YY---,5,5,ANDER,--GGG,2,2,ORDER,-YGGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,5629,177,96.85556937289039,177,5,97.17514124293785,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,50,MOTIF,2,True,4,7.0,LAKER,-----,5,5,THINS,Y-Y--,5,5,GITMO,-YGYY,4.0,4.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,5629,605,89.25208740451235,605,14,97.68595041322314,14,1,92.85714285714286,1,1,0.0,,,,,,
voi_then_css,51,RAVEN,2,True,5,6.9,FAKED,-G-G-,3,3,TALES,-G-G-,3,3,GAMER,-G-GY,3.0,3.0,CAREW,-GYG-,3.0,3.0,RAVEN,GGGGG,0.0,0.0,,,,,5629,146,97.40628886125423,146,30,79.45205479452055,30,3,90.0,3,1,66.66666666666666,1,1,0.0,,,
voi_then_css,52,REICH,2,True,4,8.2,TYLER,---YY,5,5,CRANE,YY--Y,5,5,PERCH,-GYGG,2.0,2.0,REICH,GGGGG,0.0,0.0,,,,,,,,,5629,302,94.63492627464913,302,5,98.34437086092716,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,53,ICONS,2,True,3,9.4,ERICA,--YY-,5,5,SONIC,YYYYY,5,4,ICONS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,52,99.07621247113164,52,1,98.07692307692307,1,1,0.0,,,,,,,,,
voi_then_css,54,SILKY,2,True,4,8.9,JOLIE,--GY-,4,4,MILLS,-GG-Y,3,3,SILVA,GGG--,2.0,2.0,SILKY,GGGGG,0.0,0.0,,,,,,,,,5629,50,99.1117427607035,50,2,96.0,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,55,CARVE,2,True,6,6.2,FARES,-GGY-,3,3,LARGE,-GG-G,2,2,PARTE,-GG-G,2.0,2.0,MARNE,-GG-G,2.0,2.0,BARRE,-GG-G,2.0,2.0,CARVE,GGGGG,0.0,0.0,5629,19,99.66246224906733,19,11,42.10526315789473,11,6,45.45454545454545,6,2,66.66666666666666,2,1,50.0,1,1,0.0
voi_then_css,56,LAGER,2,True,5,8.7,BALMY,-GY--,4,4,LANES,GG-G-,2,2,LATER,GG-GG,1.0,1.0,LAVER,GG-GG,1.0,1.0,LAGER,GGGGG,0.0,0.0,,,,,5629,100,98.223485521407,100,9,91.0,9,5,44.44444444444444,5,4,20.0,4,1,75.0,,,
voi_then_css,57,JERKS,2,True,2,10.7,JANIE,G---Y,4,4,JERKS,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,,,,,,,,,,,,
voi_then_css,58,LOTUS,2,True,5,7.0,CLOGS,-YY-G,4,3,SILOS,--YYG,4,4,FOALS,-G-YG,3.0,3.0,LOVES,GG--G,2.0,2.0,LOTUS,GGGGG,0.0,0.0,,,,,5629,47,99.1650381950613,47,13,72.3404255319149,13,6,53.84615384615385,6,2,66.66666666666666,2,1,50.0,,,
voi_then_css,59,LACEY,2,True,5,6.9,WAVES,-G-G-,3,3,RATED,-G-G-,3,3,HALEN,-GYG-,3.0,3.0,MABEL,-G-GY,3.0,3.0,LACEY,GGGGG,0.0,0.0,,,,,5629,126,97.76159175697282,126,25,80.15873015873017,25,7,72.0,7,1,85.71428571428571,1,1,0.0,,,
voi_then_css,60,TUDOR,2,True,4,7.5,MOCKS,-Y---,5,5,ADORN,-YYY-,5,3,ORDER,Y-G-G,3.0,3.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,5629,378,93.28477527091846,378,7,98.14814814814815,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_then_css,61,QUOTA,2,True,3,9.7,EDITS,---G-,4,4,LOTTA,-Y-GG,3,3,QUOTA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,83,98.52549298276782,83,1,98.79518072289156,1,1,0.0,,,,,,,,,
voi_then_css,62,MOURN,2,True,3,10.1,IRENA,-Y-Y-,5,5,MORON,GGY-G,2,2,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,21,99.62693195949547,21,1,95.23809523809523,1,1,0.0,,,,,,,,,
voi_then_css,63,PROMO,2,True,4,8.6,CORES,-YY--,5,5,ARGON,-G-Y-,4,4,PROTO,GGG-G,1.0,1.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,5629,126,97.76159175697282,126,22,82.53968253968253,22,2,90.9090909090909,2,1,50.0,,,,,,
voi_then_css,64,CASTE,2,True,5,7.2,BLINK,-----,5,5,PARTS,-G-GY,3,3,HASTY,-GGG-,2.0,2.0,WASTE,-GGGG,1.0,1.0,CASTE,GGGGG,0.0,0.0,,,,,5629,1651,70.66974595842956,1651,7,99.57601453664445,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0,,,
voi_then_css,65,CAPRI,2,True,4,6.9,LEWIS,---Y-,5,5,RHINO,Y-Y--,5,5,DIRAC,-YYYY,5.0,5.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,5629,337,94.01314620714159,337,24,92.87833827893175,24,2,91.66666666666666,2,1,50.0,,,,,,
voi_then_css,66,ALIAS,2,True,3,10.0,STEAL,Y--GY,4,4,ISLAM,YYYG-,4,4,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,6,99.89340913128441,6,1,83.33333333333334,1,1,0.0,,,,,,,,,
voi_then_css,67,PADDY,2,True,4,8.5,PROWL,G----,4,4,PASTE,GG---,3,3,PADMA,GGG--,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,5629,106,98.11689465269143,106,8,92.45283018867924,8,1,87.5,1,1,0.0,,,,,,
voi_then_css,68,BLOBS,3,True,5,6.6,VOCAL,-Y--Y,5,5,ELDON,-G-Y-,4,4,GLOSS,-GG-G,2.0,2.0,PLOWS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,5629,86,98.47219754841002,86,19,77.90697674418605,19,6,68.42105263157895,6,1,83.33333333333334,1,1,0.0,,,
voi_then_css,69,DILLY,3,True,5,4.9,VESTA,-----,5,5,BONDI,---YY,5,5,LUCID,Y--YY,5.0,5.0,DRILL,G-YGY,3.0,2.0,DILLY,GGGGG,0.0,0.0,,,,,5629,568,89.90939776159176,568,16,97.1830985915493,16,3,81.25,3,1,66.66666666666666,1,1,0.0,,,
voi_then_css,70,GUTSY,3,True,4,6.5,VEILS,----Y,5,5,SNORT,Y---Y,5,5,TASHA,Y-Y--,5.0,5.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,5629,311,94.47503997157577,311,13,95.81993569131832,13,1,92.3076923076923,1,1,0.0,,,,,,
voi_then_css,71,TABOR,3,True,4,8.1,HAWKS,-G---,4,4,MARNE,-GY--,4,4,RABAT,YGG-Y,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,5629,524,90.69106413217267,524,34,93.51145038167938,34,1,97.05882352941177,1,1,0.0,,,,,,
voi_then_css,72,INLAY,3,True,4,7.3,TWIRL,--Y-Y,5,5,LINES,YYY--,5,4,PLAIN,-YYYY,5.0,4.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,5629,175,96.89109966246225,175,7,96.0,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_then_css,73,AHHHH,3,True,4,6.1,WAGON,-Y---,5,5,STARE,--Y--,5,5,LIBYA,----Y,5.0,5.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,5629,701,87.54663350506307,701,58,91.72610556348074,58,3,94.82758620689656,3,1,66.66666666666666,,,,,,
voi_then_css,74,ROUEN,3,True,2,10.5,RAIDS,G----,4,4,ROUEN,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,54,99.04068218155977,54,1,98.14814814814815,,,,,,,,,,,,
voi_then_css,75,BUENA,3,True,4,6.9,SAITH,-Y---,5,5,ANDRE,YY--Y,5,5,NEGAN,YY-Y-,5.0,4.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,5629,448,92.04121513590336,448,20,95.53571428571429,20,2,90.0,2,1,50.0,,,,,,
voi_then_css,76,MENON,3,True,4,8.1,FLIPS,-----,5,5,MANCE,G-G-Y,3,3,MONET,GYGY-,3.0,3.0,MENON,GGGGG,0.0,0.0,,,,,,,,,5629,1404,75.05773672055427,1404,3,99.78632478632478,3,1,66.66666666666666,1,1,0.0,,,,,,
voi_then_css,77,TRASK,3,True,3,10.0,NUKES,--Y-Y,5,5,STARK,YYGYG,3,3,TRASK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,38,99.32492449813466,38,1,97.36842105263158,1,1,0.0,,,,,,,,,
voi_then_css,78,CASIO,3,True,4,7.6,OBEYS,Y---Y,5,5,SCOOT,YYY--,5,5,CORSA,GY-YY,4.0,4.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,5629,130,97.6905311778291,130,7,94.61538461538461,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_then_css,79,VOILA,3,True,4,8.6,MARDI,-Y--Y,5,5,ALINA,-YG-G,3,3,LEILA,--GGG,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629,130,97.6905311778291,130,4,96.92307692307692,4,1,75.0,1,1,0.0,,,,,,
voi_then_css,80,AURAL,3,True,3,9.3,SALEH,-YY--,5,5,ALAIN,GYY--,4,4,AURAL,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,142,97.47734944039794,142,1,99.29577464788733,1,1,0.0,,,,,,,,,
voi_then_css,81,LEGER,3,True,5,8.1,REDOX,YG---,4,4,TERSE,-GY-Y,4,4,LEVER,GG-GG,1.0,1.0,LEPER,GG-GG,1.0,1.0,LEGER,GGGGG,0.0,0.0,,,,,5629,123,97.81488719133061,123,14,88.6178861788618,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,
voi_then_css,82,DALLY,3,True,5,5.4,GIVES,-----,5,5,NORAH,---Y-,5,5,MALTA,-GG--,3.0,3.0,BALDY,-GGYG,2.0,2.0,DALLY,GGGGG,0.0,0.0,,,,,5629,968,82.80333984721976,968,101,89.56611570247934,101,6,94.05940594059405,6,1,83.33333333333334,1,1,0.0,,,
voi_then_css,83,INIGO,3,True,3,9.9,KNOBS,-GY--,4,4,ANION,-GGY-,3,3,INIGO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
voi_then_css,84,KRILL,3,True,5,4.9,FOCUS,-----,5,5,RABIN,Y--Y-,5,5,TRIED,-GG--,3.0,3.0,GRIMY,-GG--,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,5629,1470,73.88523716468289,1470,58,96.05442176870748,58,5,91.37931034482759,5,1,80.0,1,1,0.0,,,
voi_then_css,85,SNIDE,3,True,4,8.6,ROPES,---YY,5,5,STALE,G---G,3,3,SEINE,G-GYG,2.0,2.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,5629,136,97.58394030911352,136,15,88.97058823529412,15,1,93.33333333333333,1,1,0.0,,,,,,
voi_then_css,86,LEWES,3,True,3,10.1,OWNER,-Y-G-,4,4,WALES,Y-YGG,3,3,LEWES,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,23,99.59140166992361,23,1,95.65217391304348,1,1,0.0,,,,,,,,,
voi_then_css,87,TAMER,3,True,3,10.3,BREST,-YY-Y,5,5,EATER,-GYGG,2,2,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,70,98.7564398649849,70,3,95.71428571428572,3,1,66.66666666666666,,,,,,,,,
voi_then_css,88,COTTA,3,True,4,9.7,DOLAN,-G-Y-,4,4,SORTA,-G-GG,2,2,GOTTA,-GGGG,1.0,1.0,COTTA,GGGGG,0.0,0.0,,,,,,,,,5629,46,99.18280333984723,46,2,95.65217391304348,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,89,CORBY,3,True,3,9.7,FELON,---Y-,5,5,CORDS,GGG--,2,2,CORBY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,432,92.32545745247823,432,3,99.30555555555556,3,1,66.66666666666666,,,,,,,,,
voi_then_css,90,POLIS,3,True,5,7.4,DARES,----G,4,4,LOCUS,YG--G,3,3,TOOLS,-G-YG,3.0,3.0,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,5629,268,95.23894119737076,268,17,93.65671641791045,17,4,76.47058823529412,4,1,75.0,1,1,0.0,,,
voi_then_css,91,ROXAS,3,True,3,9.7,NOTED,-G---,4,4,COALS,-GY-G,3,3,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,230,95.9140166992361,230,3,98.69565217391305,3,1,66.66666666666666,,,,,,,,,
voi_then_css,92,RANCE,3,True,3,10.0,CROAT,YY-Y-,5,5,RACES,GGYY-,3,2,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,23,99.59140166992361,23,1,95.65217391304348,1,1,0.0,,,,,,,,,
voi_then_css,93,CARON,3,True,3,9.3,KNITS,-Y---,5,5,RONAN,YY-YG,4,4,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,484,91.40166992360987,484,7,98.55371900826447,7,1,85.71428571428571,,,,,,,,,
voi_then_css,94,SURYA,3,True,4,7.8,AIGHT,Y----,5,5,EARLS,-YG-Y,4,4,SCRAP,G-GY-,3.0,3.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,5629,975,82.67898383371825,975,5,99.48717948717949,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,95,AGGIE,3,True,3,9.6,DIVER,-Y-Y-,5,5,ALINE,G-Y-G,3,3,AGGIE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,167,97.03322082074969,167,2,98.80239520958084,2,1,50.0,,,,,,,,,
voi_then_css,96,CAUSA,3,True,4,6.4,LEITH,-----,5,5,DORMS,----Y,5,5,SPUNK,Y-G--,4.0,4.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,5629,862,84.68644519452833,862,37,95.70765661252901,37,1,97.2972972972973,1,1,0.0,,,,,,
voi_then_css,97,BAMBA,3,True,4,8.0,BOYER,G----,4,4,BAILS,GG---,3,3,BANTU,GG---,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,5629,64,98.86303073370047,64,6,90.625,6,1,83.33333333333334,1,1,0.0,,,,,,
voi_then_css,98,MAYNE,3,True,4,8.9,STEAD,--YY-,5,5,LARGE,-G--G,3,3,MAINE,GG-GG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,5629,282,94.99022917036774,282,28,90.0709219858156,28,1,96.42857142857143,1,1,0.0,,,,,,
voi_then_css,99,BOGGS,3,True,5,6.2,DUVAL,-----,5,5,NORSE,-G-Y-,4,4,BOOTS,GG--G,2.0,2.0,BOMBS,GG--G,2.0,2.0,BOGGS,GGGGG,0.0,0.0,,,,,5629,1387,75.35974418191508,1387,44,96.82768565248739,44,2,95.45454545454545,2,1,50.0,1,1,0.0,,,
voi_then_css,100,FINNS,3,True,5,7.5,DIRTY,-G---,4,4,LINES,-GG-G,2,2,KINGS,-GG-G,2.0,2.0,MINUS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,,,,,5629,213,96.21602416059692,213,14,93.42723004694837,14,6,57.14285714285714,6,1,83.33333333333334,1,1,0.0,,,
css_voi_alternating,1,PHOTO,1,True,4,6.1,EARNS,-----,5,5,COLBY,-Y---,5,5,IDIOT,---YY,5.0,4.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629,337,94.01314620714159,337,17,94.95548961424333,17,1,94.11764705882352,1,1,0.0,,,,,,
css_voi_alternating,2,PARTY,1,True,4,8.6,TIERS,Y--Y-,5,5,CARAT,-GG-Y,3,3,DARTH,-GGG-,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629,52,99.07621247113164,52,5,90.38461538461539,5,2,60.0,2,1,50.0,,,,,,
css_voi_alternating,3,TRICK,1,True,4,7.1,LASER,----Y,5,5,BRUNO,-G---,4,4,CRYPT,YG--Y,4.0,4.0,TRICK,GGGGG,0.0,0.0,,,,,,,,,5629,211,96.25155445016877,211,14,93.36492890995261,14,1,92.85714285714286,1,1,0.0,,,,,,
css_voi_alternating,4,DIRTY,1,True,3,9.1,TEARS,Y--Y-,5,5,FROTH,-Y-G-,4,4,DIRTY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,39,99.30715935334872,39,2,94.87179487179486,2,1,50.0,,,,,,,,,
css_voi_alternating,5,USUAL,1,True,4,7.3,TASER,-YY--,5,5,SLAMS,YYY--,5,4,LUISA,YY-YY,5.0,4.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,5629,166,97.05098596553562,166,3,98.19277108433735,3,1,66.66666666666666,1,1,0.0,,,,,,
css_voi_alternating,6,TRULY,1,True,3,9.1,LASER,Y---Y,5,5,WORLD,--YG-,4,4,TRULY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,27,99.52034109077988,27,5,81.48148148148148,5,1,80.0,,,,,,,,,
css_voi_alternating,7,SPENT,1,True,4,8.5,COLES,---YY,5,5,STARE,GY--Y,4,4,SWEPT,G-GYG,2.0,2.0,SPENT,GGGGG,0.0,0.0,,,,,,,,,5629,157,97.210872268609,157,3,98.08917197452229,3,1,66.66666666666666,1,1,0.0,,,,,,
css_voi_alternating,8,PAUSE,1,True,5,7.4,KAREL,-G-Y-,4,4,MAINE,-G--G,3,3,HAGUE,-G-YG,3.0,3.0,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,5629,58,98.96962160241605,58,19,67.24137931034483,19,3,84.21052631578947,3,1,66.66666666666666,1,1,0.0,,,
css_voi_alternating,9,CRAZY,1,True,5,6.5,SHALE,--G--,4,4,GRANT,-GG--,3,3,BRAID,-GG--,3.0,3.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,,,,,5629,110,98.0458340735477,110,15,86.36363636363636,15,3,80.0,3,2,33.33333333333333,2,1,50.0,,,
css_voi_alternating,10,BASES,1,True,6,8.0,LANES,-G-GG,2,2,RATES,-G-GG,2,2,GASES,-GGGG,1.0,1.0,EASES,-GGGG,1.0,1.0,CASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,5629,66,98.82750044412862,66,42,36.36363636363637,42,4,90.47619047619048,4,3,25.0,3,2,33.33333333333333,2,1,50.0
css_voi_alternating,11,YOUNG,1,True,4,7.4,LEARN,----Y,5,5,HINTS,--Y--,5,5,MOUND,-GGG-,2.0,2.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,5629,246,95.62977438266121,246,14,94.3089430894309,14,1,92.85714285714286,1,1,0.0,,,,,,
css_voi_alternating,12,MEANS,1,True,4,9.4,SEPTA,YG--Y,4,4,REALS,-GG-G,2,2,BEADS,-GG-G,2.0,2.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,5629,36,99.36045478770652,36,8,77.77777777777779,8,2,75.0,2,1,50.0,,,,,,
css_voi_alternating,13,TRUTH,1,True,3,9.3,RITES,Y-Y--,5,4,TAROT,G-Y-Y,4,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,76,98.64984899626931,76,1,98.68421052631578,1,1,0.0,,,,,,,,,
css_voi_alternating,14,FIRED,1,True,2,11.5,AIRES,-GGG-,2,2,FIRED,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,,,,,,,,,,,,
css_voi_alternating,15,FOLKS,1,True,4,9.5,BEANS,----G,4,4,COLTS,-GG-G,2,2,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,5629,278,95.06128974951146,278,12,95.68345323741008,12,1,91.66666666666666,1,1,0.0,,,,,,
css_voi_alternating,16,CHILE,1,True,3,9.9,ROSIE,---YG,4,4,ALINE,-YG-G,3,3,CHILE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,73,98.7031444306271,73,5,93.15068493150685,5,1,80.0,,,,,,,,,
css_voi_alternating,17,BLACK,1,True,4,7.3,AIRES,Y----,5,5,MALTA,-YY--,5,5,CLANG,YGG--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,5629,389,93.08935867827323,389,28,92.80205655526991,28,2,92.85714285714286,2,1,50.0,,,,,,
